athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
249529,PESCE,MATTIA,01/01/1989,M,Italy,ITA,206,1,1,883,0.64,61.06,2,61.06,100,1906,SEM,100,1,BREAST,33.66
249529,PESCE,MATTIA,01/01/1989,M,Italy,ITA,14,7,5,910,0.67,27.52,1,27.52,50,1000,PRE,50,1,BREAST,27.52
249529,PESCE,MATTIA,01/01/1989,M,Italy,ITA,214,2,1,920,0.62,27.42,1,27.42,50,1818,SEM,50,1,BREAST,27.42
249529,PESCE,MATTIA,01/01/1989,M,Italy,ITA,114,1,1,909,0.65,27.53,1,27.53,50,1841,FIN,50,1,BREAST,27.53
249542,SCOZZOLI,FABIO,01/01/1988,M,Italy,ITA,6,6,4,936,0.63,59.88,1,27.98,50,1147,PRE,100,1,BREAST,27.98
249542,SCOZZOLI,FABIO,01/01/1988,M,Italy,ITA,6,6,4,936,0.63,59.88,2,59.88,100,1147,PRE,100,1,BREAST,31.9
249542,SCOZZOLI,FABIO,01/01/1988,M,Italy,ITA,206,2,5,935,0.62,59.9,1,28.1,50,1906,SEM,100,1,BREAST,28.1
249542,SCOZZOLI,FABIO,01/01/1988,M,Italy,ITA,206,2,5,935,0.62,59.9,2,59.9,100,1906,SEM,100,1,BREAST,31.8
249542,SCOZZOLI,FABIO,01/01/1988,M,Italy,ITA,106,1,1,944,0.61,59.7,1,27.51,50,1802,FIN,100,1,BREAST,27.51
249542,SCOZZOLI,FABIO,01/01/1988,M,Italy,ITA,106,1,1,944,0.61,59.7,2,59.7,100,1802,FIN,100,1,BREAST,32.19
249542,SCOZZOLI,FABIO,01/01/1988,M,Italy,ITA,14,8,5,902,0.62,27.6,1,27.6,50,1000,PRE,50,1,BREAST,27.6
249554,CODIA,PIERO,01/01/1989,M,Italy,ITA,4,9,7,902,0.66,23.21,1,23.21,50,1105,PRE,50,1,FLY,23.21
249554,CODIA,PIERO,01/01/1989,M,Italy,ITA,204,2,3,869,0.67,23.5,1,23.5,50,1837,SEM,50,1,FLY,23.5
249556,PAVONE,FRANCESCO,01/01/1991,M,Italy,ITA,16,4,2,829,0.66,118.68,1,25.92,50,1038,PRE,200,1,FLY,25.92
249556,PAVONE,FRANCESCO,01/01/1991,M,Italy,ITA,16,4,2,829,0.66,118.68,2,55.69,100,1038,PRE,200,1,FLY,29.77
249556,PAVONE,FRANCESCO,01/01/1991,M,Italy,ITA,16,4,2,829,0.66,118.68,3,86.42,150,1038,PRE,200,1,FLY,30.73
249556,PAVONE,FRANCESCO,01/01/1991,M,Italy,ITA,16,4,2,829,0.66,118.68,4,118.68,200,1038,PRE,200,1,FLY,32.26
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,21,5,7,859,0.73,120.02,1,26.5,50,1051,PRE,200,1,MEDLEY,26.5
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,21,5,7,859,0.73,120.02,2,56.27,100,1051,PRE,200,1,MEDLEY,29.77
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,21,5,7,859,0.73,120.02,3,91.32,150,1051,PRE,200,1,MEDLEY,35.05
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,21,5,7,859,0.73,120.02,4,120.02,200,1051,PRE,200,1,MEDLEY,28.7
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,23,3,7,841,0.73,118.54,1,28.48,50,1021,PRE,200,1,BACK,28.48
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,23,3,7,841,0.73,118.54,2,58.29,100,1021,PRE,200,1,BACK,29.81
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,23,3,7,841,0.73,118.54,3,88.68,150,1021,PRE,200,1,BACK,30.39
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,23,3,7,841,0.73,118.54,4,118.54,200,1021,PRE,200,1,BACK,29.86
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,223,2,1,828,0.72,119.16,1,28.01,50,1920,SEM,200,1,BACK,28.01
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,223,2,1,828,0.72,119.16,2,58.7,100,1920,SEM,200,1,BACK,30.69
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,223,2,1,828,0.72,119.16,3,88.85,150,1920,SEM,200,1,BACK,30.15
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,223,2,1,828,0.72,119.16,4,119.16,200,1920,SEM,200,1,BACK,30.31
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,37,4,5,864,0.76,255.96,1,27.34,50,1000,PRE,400,1,MEDLEY,27.34
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,37,4,5,864,0.76,255.96,2,58.19,100,1000,PRE,400,1,MEDLEY,30.85
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,37,4,5,864,0.76,255.96,3,90.83,150,1000,PRE,400,1,MEDLEY,32.64
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,37,4,5,864,0.76,255.96,4,122.52,200,1000,PRE,400,1,MEDLEY,31.69
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,37,4,5,864,0.76,255.96,5,159.94,250,1000,PRE,400,1,MEDLEY,37.42
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,37,4,5,864,0.76,255.96,6,197.5,300,1000,PRE,400,1,MEDLEY,37.56
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,37,4,5,864,0.76,255.96,7,227.31,350,1000,PRE,400,1,MEDLEY,29.81
249558,TURRINI,FEDERICO,01/01/1987,M,Italy,ITA,37,4,5,864,0.76,255.96,8,255.96,400,1000,PRE,400,1,MEDLEY,28.65
249559,MARIN,LUCA,01/01/1986,M,Italy,ITA,37,3,3,847,0.78,257.71,1,27.97,50,1000,PRE,400,1,MEDLEY,27.97
249559,MARIN,LUCA,01/01/1986,M,Italy,ITA,37,3,3,847,0.78,257.71,2,59.88,100,1000,PRE,400,1,MEDLEY,31.91
249559,MARIN,LUCA,01/01/1986,M,Italy,ITA,37,3,3,847,0.78,257.71,3,92.15,150,1000,PRE,400,1,MEDLEY,32.27
249559,MARIN,LUCA,01/01/1986,M,Italy,ITA,37,3,3,847,0.78,257.71,4,123.82,200,1000,PRE,400,1,MEDLEY,31.67
249559,MARIN,LUCA,01/01/1986,M,Italy,ITA,37,3,3,847,0.78,257.71,5,160.04,250,1000,PRE,400,1,MEDLEY,36.22
249559,MARIN,LUCA,01/01/1986,M,Italy,ITA,37,3,3,847,0.78,257.71,6,197.03,300,1000,PRE,400,1,MEDLEY,36.99
249559,MARIN,LUCA,01/01/1986,M,Italy,ITA,37,3,3,847,0.78,257.71,7,227.97,350,1000,PRE,400,1,MEDLEY,30.94
249559,MARIN,LUCA,01/01/1986,M,Italy,ITA,37,3,3,847,0.78,257.71,8,257.71,400,1000,PRE,400,1,MEDLEY,29.74
249563,RIVOLTA,MATTEO,01/01/1991,M,Italy,ITA,4,8,8,853,0.72,23.65,1,23.65,50,1105,PRE,50,1,FLY,23.65
249563,RIVOLTA,MATTEO,01/01/1991,M,Italy,ITA,29,5,5,879,0.7,52,1,24.42,50,1039,PRE,100,1,FLY,24.42
249563,RIVOLTA,MATTEO,01/01/1991,M,Italy,ITA,29,5,5,879,0.7,52,2,52,100,1039,PRE,100,1,FLY,27.58
249563,RIVOLTA,MATTEO,01/01/1991,M,Italy,ITA,229,2,3,897,0.69,51.64,1,24.15,50,1904,SEM,100,1,FLY,24.15
249563,RIVOLTA,MATTEO,01/01/1991,M,Italy,ITA,229,2,3,897,0.69,51.64,2,51.64,100,1904,SEM,100,1,FLY,27.49
249563,RIVOLTA,MATTEO,01/01/1991,M,Italy,ITA,129,1,7,897,0.7,51.65,1,24.14,50,1843,FIN,100,1,FLY,24.14
249563,RIVOLTA,MATTEO,01/01/1991,M,Italy,ITA,129,1,7,897,0.7,51.65,2,51.65,100,1843,FIN,100,1,FLY,27.51
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,3,5,1,816,0.74,134.98,1,28.55,50,1045,PRE,200,1,MEDLEY,28.55
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,3,5,1,816,0.74,134.98,2,63.28,100,1045,PRE,200,1,MEDLEY,34.73
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,3,5,1,816,0.74,134.98,3,103.41,150,1045,PRE,200,1,MEDLEY,40.13
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,3,5,1,816,0.74,134.98,4,134.98,200,1045,PRE,200,1,MEDLEY,31.57
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,20,1,6,885,0.72,128.5,1,29.42,50,1038,PRE,200,1,FLY,29.42
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,20,1,6,885,0.72,128.5,2,61.89,100,1038,PRE,200,1,FLY,32.47
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,20,1,6,885,0.72,128.5,3,95.06,150,1038,PRE,200,1,FLY,33.17
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,20,1,6,885,0.72,128.5,4,128.5,200,1038,PRE,200,1,FLY,33.44
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,220,1,6,894,0.72,128.09,1,28.82,50,1855,SEM,200,1,FLY,28.82
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,220,1,6,894,0.72,128.09,2,61.18,100,1855,SEM,200,1,FLY,32.36
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,220,1,6,894,0.72,128.09,3,94.59,150,1855,SEM,200,1,FLY,33.41
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,220,1,6,894,0.72,128.09,4,128.09,200,1855,SEM,200,1,FLY,33.5
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,38,4,6,859,0.75,282.33,1,30.02,50,1024,PRE,400,1,MEDLEY,30.02
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,38,4,6,859,0.75,282.33,2,63.54,100,1024,PRE,400,1,MEDLEY,33.52
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,38,4,6,859,0.75,282.33,3,99.69,150,1024,PRE,400,1,MEDLEY,36.15
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,38,4,6,859,0.75,282.33,4,134.63,200,1024,PRE,400,1,MEDLEY,34.94
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,38,4,6,859,0.75,282.33,5,175.93,250,1024,PRE,400,1,MEDLEY,41.3
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,38,4,6,859,0.75,282.33,6,218.16,300,1024,PRE,400,1,MEDLEY,42.23
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,38,4,6,859,0.75,282.33,7,251.44,350,1024,PRE,400,1,MEDLEY,33.28
249568,PIROZZI,STEFANIA,01/01/1993,F,Italy,ITA,38,4,6,859,0.75,282.33,8,282.33,400,1024,PRE,400,1,MEDLEY,30.89
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,15,5,5,905,0.68,116.79,1,27.61,50,1019,PRE,200,1,FREE,27.61
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,15,5,5,905,0.68,116.79,2,57.19,100,1019,PRE,200,1,FREE,29.58
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,15,5,5,905,0.68,116.79,3,87.27,150,1019,PRE,200,1,FREE,30.08
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,15,5,5,905,0.68,116.79,4,116.79,200,1019,PRE,200,1,FREE,29.52
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,215,2,5,929,0.65,115.78,1,27.56,50,1914,SEM,200,1,FREE,27.56
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,215,2,5,929,0.65,115.78,2,56.94,100,1914,SEM,200,1,FREE,29.38
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,215,2,5,929,0.65,115.78,3,86.7,150,1914,SEM,200,1,FREE,29.76
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,215,2,5,929,0.65,115.78,4,115.78,200,1914,SEM,200,1,FREE,29.08
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,115,1,4,944,0.65,115.14,1,27.4,50,1832,FIN,200,1,FREE,27.4
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,115,1,4,944,0.65,115.14,2,56.63,100,1832,FIN,200,1,FREE,29.23
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,115,1,4,944,0.65,115.14,3,86.07,150,1832,FIN,200,1,FREE,29.44
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,115,1,4,944,0.65,115.14,4,115.14,200,1832,FIN,200,1,FREE,29.07
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,30,3,5,871,0.75,130.65,1,31.36,50,1054,PRE,200,1,BACK,31.36
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,30,3,5,871,0.75,130.65,2,64.04,100,1054,PRE,200,1,BACK,32.68
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,30,3,5,871,0.75,130.65,3,97.51,150,1054,PRE,200,1,BACK,33.47
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,30,3,5,871,0.75,130.65,4,130.65,200,1054,PRE,200,1,BACK,33.14
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,230,1,2,885,0.68,129.97,1,30.72,50,1818,SEM,200,1,BACK,30.72
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,230,1,2,885,0.68,129.97,2,63.76,100,1818,SEM,200,1,BACK,33.04
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,230,1,2,885,0.68,129.97,3,96.54,150,1818,SEM,200,1,BACK,32.78
249635,PELLEGRINI,FEDERICA,01/01/1988,F,Italy,ITA,230,1,2,885,0.68,129.97,4,129.97,200,1818,SEM,200,1,BACK,33.43
249667,MIZZAU,ALICE,01/01/1993,F,Italy,ITA,15,4,2,875,0.69,118.1,1,27.98,50,1019,PRE,200,1,FREE,27.98
249667,MIZZAU,ALICE,01/01/1993,F,Italy,ITA,15,4,2,875,0.69,118.1,2,58.11,100,1019,PRE,200,1,FREE,30.13
249667,MIZZAU,ALICE,01/01/1993,F,Italy,ITA,15,4,2,875,0.69,118.1,3,87.66,150,1019,PRE,200,1,FREE,29.55
249667,MIZZAU,ALICE,01/01/1993,F,Italy,ITA,15,4,2,875,0.69,118.1,4,118.1,200,1019,PRE,200,1,FREE,30.44
249667,MIZZAU,ALICE,01/01/1993,F,Italy,ITA,215,1,7,876,0.72,118.05,1,28.36,50,1914,SEM,200,1,FREE,28.36
249667,MIZZAU,ALICE,01/01/1993,F,Italy,ITA,215,1,7,876,0.72,118.05,2,58.06,100,1914,SEM,200,1,FREE,29.7
249667,MIZZAU,ALICE,01/01/1993,F,Italy,ITA,215,1,7,876,0.72,118.05,3,88.35,150,1914,SEM,200,1,FREE,30.29
249667,MIZZAU,ALICE,01/01/1993,F,Italy,ITA,215,1,7,876,0.72,118.05,4,118.05,200,1914,SEM,200,1,FREE,29.7
249672,FISSNEIDER,LISA,01/01/1994,F,Italy,ITA,11,7,8,831,0.71,68.53,1,32.2,50,1030,PRE,100,1,BREAST,32.2
249672,FISSNEIDER,LISA,01/01/1994,F,Italy,ITA,11,7,8,831,0.71,68.53,2,68.53,100,1030,PRE,100,1,BREAST,36.33
249672,FISSNEIDER,LISA,01/01/1994,F,Italy,ITA,35,8,2,812,0.68,31.94,1,31.94,50,1032,PRE,50,1,BREAST,31.94
249675,FERRAIOLI,ERIKA,01/01/1986,F,Italy,ITA,22,6,0,824,0.67,55.54,1,26.55,50,1000,PRE,100,1,FREE,26.55
249675,FERRAIOLI,ERIKA,01/01/1986,F,Italy,ITA,22,6,0,824,0.67,55.54,2,55.54,100,1000,PRE,100,1,FREE,28.99
249676,DI PIETRO,SILVIA,01/01/1993,F,Italy,ITA,28,7,7,865,0.68,26.31,1,26.31,50,1024,PRE,50,1,FLY,26.31
249676,DI PIETRO,SILVIA,01/01/1993,F,Italy,ITA,228,2,2,861,0.62,26.35,1,26.35,50,1915,SEM,50,1,FLY,26.35
249676,DI PIETRO,SILVIA,01/01/1993,F,Italy,ITA,33,7,8,831,0.68,25.24,1,25.24,50,1000,PRE,50,1,FREE,25.24
249681,GUZZETTI,MICHELA,01/01/1992,F,Italy,ITA,11,7,1,796,0.73,69.54,1,32.2,50,1030,PRE,100,1,BREAST,32.2
249681,GUZZETTI,MICHELA,01/01/1992,F,Italy,ITA,11,7,1,796,0.73,69.54,2,69.54,100,1030,PRE,100,1,BREAST,37.34
249681,GUZZETTI,MICHELA,01/01/1992,F,Italy,ITA,35,6,7,845,0.72,31.51,1,31.51,50,1032,PRE,50,1,BREAST,31.51
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,5,3,7,892,0.74,248.42,1,29.53,50,1122,PRE,400,1,FREE,29.53
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,5,3,7,892,0.74,248.42,2,60.18,100,1122,PRE,400,1,FREE,30.65
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,5,3,7,892,0.74,248.42,3,91.64,150,1122,PRE,400,1,FREE,31.46
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,5,3,7,892,0.74,248.42,4,122.59,200,1122,PRE,400,1,FREE,30.95
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,5,3,7,892,0.74,248.42,5,154.09,250,1122,PRE,400,1,FREE,31.5
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,5,3,7,892,0.74,248.42,6,185.27,300,1122,PRE,400,1,FREE,31.18
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,5,3,7,892,0.74,248.42,7,217.29,350,1122,PRE,400,1,FREE,32.02
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,5,3,7,892,0.74,248.42,8,248.42,400,1122,PRE,400,1,FREE,31.13
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,1,30.43,50,,PRE,800,1,FREE,30.43
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,2,62.6,100,,PRE,800,1,FREE,32.17
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,3,95.2,150,,PRE,800,1,FREE,32.6
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,4,127.58,200,,PRE,800,1,FREE,32.38
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,5,160.15,250,,PRE,800,1,FREE,32.57
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,6,192.03,300,,PRE,800,1,FREE,31.88
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,7,224.23,350,,PRE,800,1,FREE,32.2
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,8,256.07,400,,PRE,800,1,FREE,31.84
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,9,288.05,450,,PRE,800,1,FREE,31.98
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,10,319.6,500,,PRE,800,1,FREE,31.55
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,11,351.63,550,,PRE,800,1,FREE,32.03
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,12,383.01,600,,PRE,800,1,FREE,31.38
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,13,414.86,650,,PRE,800,1,FREE,31.85
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,14,446.19,700,,PRE,800,1,FREE,31.33
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,15,477.75,750,,PRE,800,1,FREE,31.56
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,32,3,7,925,0.76,506.95,16,506.95,800,,PRE,800,1,FREE,29.2
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,1,29.93,50,1926,FIN,800,1,FREE,29.93
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,2,61.49,100,1926,FIN,800,1,FREE,31.56
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,3,94.06,150,1926,FIN,800,1,FREE,32.57
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,4,126.39,200,1926,FIN,800,1,FREE,32.33
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,5,159.17,250,1926,FIN,800,1,FREE,32.78
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,6,191.5,300,1926,FIN,800,1,FREE,32.33
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,7,223.9,350,1926,FIN,800,1,FREE,32.4
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,8,256.19,400,1926,FIN,800,1,FREE,32.29
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,9,288.91,450,1926,FIN,800,1,FREE,32.72
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,10,321.59,500,1926,FIN,800,1,FREE,32.68
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,11,354.56,550,1926,FIN,800,1,FREE,32.97
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,12,387.11,600,1926,FIN,800,1,FREE,32.55
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,13,419.89,650,1926,FIN,800,1,FREE,32.78
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,14,452.75,700,1926,FIN,800,1,FREE,32.86
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,15,485.63,750,1926,FIN,800,1,FREE,32.88
249684,DE MEMME,MARTINA,01/01/1991,F,Italy,ITA,132,1,7,871,0.76,517.29,16,517.29,800,1926,FIN,800,1,FREE,31.66
249689,CARLI,DILETTA,01/01/1996,F,Italy,ITA,5,2,7,835,0.8,253.89,1,30.07,50,1122,PRE,400,1,FREE,30.07
249689,CARLI,DILETTA,01/01/1996,F,Italy,ITA,5,2,7,835,0.8,253.89,2,61.61,100,1122,PRE,400,1,FREE,31.54
249689,CARLI,DILETTA,01/01/1996,F,Italy,ITA,5,2,7,835,0.8,253.89,3,93.66,150,1122,PRE,400,1,FREE,32.05
249689,CARLI,DILETTA,01/01/1996,F,Italy,ITA,5,2,7,835,0.8,253.89,4,125.98,200,1122,PRE,400,1,FREE,32.32
249689,CARLI,DILETTA,01/01/1996,F,Italy,ITA,5,2,7,835,0.8,253.89,5,158.21,250,1122,PRE,400,1,FREE,32.23
249689,CARLI,DILETTA,01/01/1996,F,Italy,ITA,5,2,7,835,0.8,253.89,6,190.39,300,1122,PRE,400,1,FREE,32.18
249689,CARLI,DILETTA,01/01/1996,F,Italy,ITA,5,2,7,835,0.8,253.89,7,223.13,350,1122,PRE,400,1,FREE,32.74
249689,CARLI,DILETTA,01/01/1996,F,Italy,ITA,5,2,7,835,0.8,253.89,8,253.89,400,1122,PRE,400,1,FREE,30.76
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,1,30.11,50,1112,PRE,1500,1,FREE,30.11
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,2,62.26,100,1112,PRE,1500,1,FREE,32.15
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,3,94.46,150,1112,PRE,1500,1,FREE,32.2
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,4,126.78,200,1112,PRE,1500,1,FREE,32.32
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,5,159.24,250,1112,PRE,1500,1,FREE,32.46
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,6,191.53,300,1112,PRE,1500,1,FREE,32.29
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,7,223.72,350,1112,PRE,1500,1,FREE,32.19
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,8,255.91,400,1112,PRE,1500,1,FREE,32.19
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,9,288.35,450,1112,PRE,1500,1,FREE,32.44
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,10,320.93,500,1112,PRE,1500,1,FREE,32.58
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,11,353.57,550,1112,PRE,1500,1,FREE,32.64
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,12,386.24,600,1112,PRE,1500,1,FREE,32.67
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,13,418.77,650,1112,PRE,1500,1,FREE,32.53
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,14,451.64,700,1112,PRE,1500,1,FREE,32.87
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,15,484.36,750,1112,PRE,1500,1,FREE,32.72
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,16,517.45,800,1112,PRE,1500,1,FREE,33.09
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,17,550.36,850,1112,PRE,1500,1,FREE,32.91
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,18,582.97,900,1112,PRE,1500,1,FREE,32.61
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,19,615.58,950,1112,PRE,1500,1,FREE,32.61
249691,CARAMIGNOLI,MARTINA RITA,01/01/1991,F,Italy,ITA,13,2,3,901,0.81,975.65,20,648.79,1000,1112,PRE,1500,1,FREE,33.21
